,permit_ID,section,date,status,inspector
26,20016-10000-03858,PLUMBING-Rough,3/5/2020,Approved,VINCENT HANLEY
27,20016-10000-03858,Gas Test,3/20/2020,Approved,VINCENT HANLEY
28,20016-10000-03858,Final,5/4/2020,Permit Finaled,VINCENT HANLEY
29,20016-10000-03858,Smoke Detectors,5/4/2020,Approved,VINCENT HANLEY
30,18016-30000-18915,Underground Mechanical,3/22/2019,Partial Approval,JUAN VALENZUELA
31,18016-30000-18915,Footing/Foundation/Slab,3/27/2019,Corrections Issued,CRAIG DAVIS
32,18016-30000-18915,Underground Mechanical,3/27/2019,Corrections Issued,CRAIG DAVIS
33,18016-30000-18915,Footing/Foundation/Slab,4/2/2019,Partial Approval,CRAIG DAVIS
34,18016-30000-18915,PLUMBING-Rough,4/2/2019,Partial Approval,CRAIG DAVIS
35,18016-30000-18915,Underground Mechanical,4/2/2019,Not Ready for Inspection,CRAIG DAVIS
36,18016-30000-18915,Deputy Drilled-In Anchors,6/10/2019,No Access for Inspection,CRAIG DAVIS
37,18016-30000-18915,PLUMBING-Rough,6/12/2019,Not Ready for Inspection,CRAIG DAVIS
38,18016-30000-18915,Wood Frame,6/12/2019,Not Ready for Inspection,CRAIG DAVIS
39,18016-30000-18915,BUILDING-Rough-Frame,6/18/2019,Not Ready for Inspection,CRAIG DAVIS
40,18016-30000-18915,Deputy Wood Construction,6/18/2019,Corrections Issued,CRAIG DAVIS
41,18016-30000-18915,ELECTRICAL-Rough,6/18/2019,Not Ready for Inspection,CRAIG DAVIS
42,18016-30000-18915,Floor/Roof Diaphrgm/Shear Wall,6/18/2019,Not Ready for Inspection,CRAIG DAVIS
43,18016-30000-18915,HVAC-Rough,6/18/2019,Not Ready for Inspection,CRAIG DAVIS
44,18016-30000-18915,PLUMBING-Rough,6/18/2019,Not Ready for Inspection,CRAIG DAVIS
45,18016-30000-18915,Floor/Roof Diaphrgm/Shear Wall,7/11/2019,No Access for Inspection,KENNETH NAGLE
46,18016-30000-18915,Wood Frame,7/11/2019,No Access for Inspection,KENNETH NAGLE
47,18016-30000-18915,BUILDING-Rough-Frame,7/31/2019,Partial Approval,DAVID HEINE
48,18016-30000-18915,Rough-Elec/Plmb/HVAC,7/31/2019,Partial Approval,DAVID HEINE
49,18016-30000-18915,BUILDING-Rough-Frame,8/8/2019,Corrections Issued,JOHNNY MIRANDA
50,18016-30000-18915,BUILDING-Rough-Frame,8/15/2019,Not Ready for Inspection,JOHNNY MIRANDA
51,18016-30000-18915,ELECTRICAL-Rough,8/15/2019,Corrections Issued,JOHNNY MIRANDA
52,18016-30000-18915,HVAC-Rough,8/15/2019,Corrections Issued,JOHNNY MIRANDA
53,18016-30000-18915,Interior/Exterior Lathing,8/15/2019,Approved,JOHNNY MIRANDA
54,18016-30000-18915,PLUMBING-Rough,8/15/2019,Corrections Issued,JOHNNY MIRANDA
55,18016-30000-18915,Insulation,8/20/2019,Not Ready for Inspection,OGANES TARAKHCHYAN
56,18016-30000-18915,Insulation,8/27/2019,Approved,JOHNNY MIRANDA
57,18016-30000-18915,Drywall Nailing,9/3/2019,Approved,JOHNNY MIRANDA
58,18016-30000-18915,PLUMBING-Rough,9/3/2019,Corrections Issued,JOHNNY MIRANDA
59,18016-30000-18915,Gas Test,9/9/2019,Approved,JOHNNY MIRANDA
60,18016-30000-18915,BUILDING-Rough-Frame,12/19/2019,Not Ready for Inspection,JUAN VALENZUELA
61,18016-30000-18915,Final,12/19/2019,Not Ready for Inspection,JUAN VALENZUELA
62,18016-30000-18915,SGSOV-Seismic Gas S/O Valve,12/19/2019,SGSOV Not Ready,JUAN VALENZUELA
63,18016-30000-18915,Smoke Detectors,12/19/2019,Partial Inspection,JUAN VALENZUELA
64,18016-30000-18915,BUILDING-Rough-Frame,12/26/2019,Approved,JOHNNY MIRANDA
65,18016-30000-18915,ELECTRICAL-Rough,12/26/2019,Approved,JOHNNY MIRANDA
66,18016-30000-18915,HVAC-Rough,12/26/2019,Approved,JOHNNY MIRANDA
67,18016-30000-18915,PLUMBING-Rough,12/26/2019,Approved,JOHNNY MIRANDA
68,18016-30000-18915,Final,12/30/2019,Not Ready for Inspection,JOHNNY MIRANDA
69,18016-30000-18915,SGSOV-Seismic Gas S/O Valve,12/30/2019,SGSOV Approved,JOHNNY MIRANDA
70,18016-30000-18915,Smoke Detectors,12/30/2019,Not Ready for Inspection,JOHNNY MIRANDA
71,18016-30000-18915,Final,1/7/2020,Not Ready for Inspection,CRAIG DAVIS
72,18016-30000-18915,Smoke Detectors,1/7/2020,Approved,CRAIG DAVIS
73,18016-30000-18915,Final,2/10/2020,Corrections Issued,JOHNNY MIRANDA
74,18016-30000-18915,Final,3/2/2020,Corrections Issued,DANNY TOLENTINO
75,18016-30000-18915,HVAC-Final,3/2/2020,Approved,DANNY TOLENTINO
76,18016-30000-18915,Final,4/15/2020,OK to Issue CofO,CRAIG DAVIS
77,20016-10000-05436,Pre-Inspection,3/13/2020,Approved,WILLIAM ROSE
78,20016-10000-05436,PLUMBING-Rough,3/24/2020,Corrections Issued,JOAQUIN GREENOUGH
79,20016-10000-05436,PLUMBING-Rough,4/7/2020,Corrections Issued,ALEJANDRO DE ARTOLA
80,20016-10000-05436,PLUMBING-Rough,4/10/2020,Conditional Approval,HAMIK HARTOUNIAN
81,20016-10000-05436,Insulation,4/16/2020,Corrections Issued,ENRIQUE MIRELES
82,20016-10000-05436,ELECTRICAL-Rough,4/22/2020,No Access for Inspection,ENRIQUE MIRELES
83,20016-10000-05436,Insulation,4/22/2020,No Access for Inspection,ENRIQUE MIRELES
84,20016-10000-05436,Wood Frame,4/22/2020,No Access for Inspection,ENRIQUE MIRELES
85,20016-10000-05436,ELECTRICAL-Rough,4/23/2020,Corrections Issued,FREDDIE RIVERA
86,20016-10000-05436,Insulation,4/23/2020,Approved,FREDDIE RIVERA
87,20016-10000-05436,Wood Frame,4/23/2020,Approved,FREDDIE RIVERA
88,20016-10000-05436,ELECTRICAL-Rough,5/1/2020,Approved,FREDDIE RIVERA
89,20016-10000-05436,PLUMBING-Rough,5/1/2020,Approved,FREDDIE RIVERA
90,20016-10000-05436,ELECTRICAL-Final,5/7/2020,Approved,ROBERT MCDOWELL
91,20016-10000-05436,Final,5/7/2020,Permit Finaled,ROBERT MCDOWELL
92,20016-10000-05436,PLUMBING-Final,5/7/2020,Approved,ROBERT MCDOWELL
93,20016-10000-05436,Smoke Detectors,5/7/2020,Approved,ROBERT MCDOWELL
94,15010-30000-01265,FLOOD-Elevation Certificate,9/14/2015,Approved,JOHN LUMB
95,15010-30000-01265,Footing/Foundation/Slab,9/14/2015,Partial Approval,JOHN LUMB
96,15010-30000-01265,BUILDING-Rough-Frame,5/19/2016,Not Ready for Inspection,JOHN LUMB
97,15010-30000-01265,ELECTRICAL-Final,5/19/2016,Approved,JOHN LUMB
98,15010-30000-01265,FLOOD-Proofing Certificate,5/19/2016,Approved,JOHN LUMB
99,15010-30000-01265,Final,5/19/2016,Not Ready for Inspection,JOHN LUMB
100,15010-30000-01265,Footing/Foundation/Slab,5/19/2016,Approved,JOHN LUMB
101,15010-30000-01265,Green Building Final,5/19/2016,Approved,JOHN LUMB
102,15010-30000-01265,Green Building Rough,5/19/2016,Approved,JOHN LUMB
103,15010-30000-01265,HVAC-Final,5/19/2016,Approved,JOHN LUMB
104,15010-30000-01265,PLUMBING-Final,5/19/2016,Approved,JOHN LUMB
105,15010-30000-01265,SGSOV-Seismic Gas S/O Valve,5/19/2016,SGSOV Approved,JOHN LUMB
106,15010-30000-01265,Smoke Detectors,5/19/2016,Approved,JOHN LUMB
107,15010-30000-01265,Verify Sprinkler Sign Off,5/19/2016,Not Ready for Inspection,JOHN LUMB
108,15010-30000-01265,BUILDING-Rough-Frame,5/7/2020,Approved,ROBERT SHELLY
109,15010-30000-01265,Final,5/7/2020,OK to Issue CofO,ROBERT SHELLY
110,15010-30000-01265,Verify Sprinkler Sign Off,5/7/2020,Approved,ROBERT SHELLY
111,18016-20000-32888,Footing/Foundation/Slab,11/27/2018,Not Ready for Inspection,COREY HUPP
112,18016-20000-32888,PLUMBING-Rough,11/27/2018,Partial Approval,COREY HUPP
113,18016-20000-32888,Footing/Foundation/Slab,12/3/2018,Partial Approval,COREY HUPP
114,18016-20000-32888,BUILDING-Rough-Frame,12/19/2018,Approved,COREY HUPP
115,18016-20000-32888,ELECTRICAL-Rough,12/19/2018,Approved,COREY HUPP
116,18016-20000-32888,Green Building Rough,12/19/2018,Approved,COREY HUPP
117,18016-20000-32888,MERV13>=Rough,12/19/2018,Approved,COREY HUPP
118,18016-20000-32888,PLUMBING-Rough,12/19/2018,Approved,COREY HUPP
119,18016-20000-32888,Drywall Nailing,1/2/2019,Approved,GREG ALLTON
120,18016-20000-32888,Interior/Exterior Lathing,1/2/2019,Approved,GREG ALLTON
121,18016-20000-32888,Final,2/22/2019,Corrections Issued,COREY HUPP
122,18016-20000-32888,Green Building Final,2/22/2019,Approved,COREY HUPP
123,18016-20000-32888,MERV13>=Final,2/22/2019,Approved,COREY HUPP
124,18016-20000-32888,SGSOV-Seismic Gas S/O Valve,2/22/2019,SGSOV Approved,COREY HUPP
125,18016-20000-32888,Smoke Detectors,2/22/2019,Approved,COREY HUPP
126,18016-20000-32888,Final,2/27/2019,Conditional Approval,COREY HUPP
127,19014-20000-03331,Deputy Drilled-In Anchors,7/2/2019,No Access for Inspection,MICHEL ABAJAN
128,19014-20000-03331,Footing/Foundation/Slab,7/3/2019,Approved,MICHEL ABAJAN
129,19014-20000-03331,METHANE-Barrier,7/3/2019,Approved,MICHEL ABAJAN
130,19014-20000-03331,METHANE-Subgrade,7/3/2019,Approved,MICHEL ABAJAN
131,19014-20000-03331,PLUMBING-Rough,7/3/2019,Partial Approval,MICHEL ABAJAN
132,19014-20000-03331,Floor/Roof Diaphrgm/Shear Wall,7/24/2019,Partial Approval,MICHEL ABAJAN
133,19014-20000-03331,ELECTRICAL-Rough,8/2/2019,Approved,MICHEL ABAJAN
134,19014-20000-03331,PLUMBING-Rough,8/2/2019,Approved,MICHEL ABAJAN
135,19014-20000-03331,BUILDING-Rough-Frame,8/13/2019,Approved,MICHEL ABAJAN
136,19014-20000-03331,Green Building Rough,8/13/2019,Approved,MICHEL ABAJAN
137,19014-20000-03331,Insulation,8/13/2019,Approved,MICHEL ABAJAN
138,19014-20000-03331,METHANE-Rough,8/13/2019,Approved,MICHEL ABAJAN
139,19014-20000-03331,Drywall Nailing,8/15/2019,Approved,MICHEL ABAJAN
140,19014-20000-03331,ELECTRICAL-Final,1/6/2020,Approved,MICHEL ABAJAN
141,19014-20000-03331,Final,1/6/2020,Not Ready for Inspection,MICHEL ABAJAN
142,19014-20000-03331,Green Building Final,1/6/2020,Approved,MICHEL ABAJAN
143,19014-20000-03331,PLUMBING-Final,1/6/2020,Approved,MICHEL ABAJAN
144,19014-20000-03331,SGSOV-Seismic Gas S/O Valve,1/6/2020,SGSOV Approved,MICHEL ABAJAN
145,19014-20000-03331,Smoke Detectors,1/6/2020,Approved,MICHEL ABAJAN
146,19014-20000-03331,Final,1/9/2020,Not Ready for Inspection,MICHEL ABAJAN
147,19014-20000-03331,ELECTRICAL-Final,1/15/2020,Approved,MICHEL ABAJAN
148,19014-20000-03331,Final,1/15/2020,OK to Issue CofO,MICHEL ABAJAN
149,19014-20000-03331,HVAC-Final,1/15/2020,Approved,MICHEL ABAJAN
150,19014-20000-03331,PLUMBING-Final,1/15/2020,Approved,MICHEL ABAJAN
151,14010-30000-02496,Piling/Pier/Caisson,9/15/2015,Not Ready for Inspection,DAVID LEE
152,14010-30000-02496,Piling/Pier/Caisson,9/16/2015,Corrections Issued,DAVID LEE
153,14010-30000-02496,Piling/Pier/Caisson,9/17/2015,Approved,DAVID LEE
154,14010-30000-02496,Excavation/Setback/Form/Re-Bar,9/23/2015,Partial Approval,DAVID LEE
155,14010-30000-02496,Excavation/Setback/Form/Re-Bar,9/28/2015,Partial Approval,DAVID LEE
156,14010-30000-02496,ELECTRICAL-Rough,10/5/2015,Partial Approval,DAVID LEE
157,14010-30000-02496,PLUMBING-Rough,10/5/2015,Partial Approval,DAVID LEE
158,14010-30000-02496,Footing/Foundation/Slab,10/7/2015,Partial Approval,DAVID LEE
159,14010-30000-02496,Green Building Rough,10/16/2015,Not Ready for Inspection,VINCENT SCIPIONI
160,14010-30000-02496,Reinforced Concrete Frame,10/16/2015,Partial Approval,VINCENT SCIPIONI
161,14010-30000-02496,Verify Sprinkler Sign Off,10/16/2015,Not Ready for Inspection,VINCENT SCIPIONI
162,14010-30000-02496,Structural Steel Frame,10/19/2015,Partial Approval,DAVID LEE
163,14010-30000-02496,Structural Steel Frame,10/20/2015,Not Ready for Inspection,DAVID LEE
164,14010-30000-02496,Underground Mechanical,10/20/2015,Partial Approval,DAVID LEE
165,14010-30000-02496,Structural Steel Frame,10/21/2015,Partial Approval,DAVID LEE
166,14010-30000-02496,Grading Pre-Inspection,10/29/2015,Not Ready for Inspection,DAVID LEE
167,14010-30000-02496,Excavation/Setback/Form/Re-Bar,11/12/2015,Partial Approval,DAVID LEE
168,14010-30000-02496,Green Building Rough,11/12/2015,Not Ready for Inspection,DAVID LEE
169,14010-30000-02496,Reinforced Concrete Frame,11/12/2015,Partial Approval,DAVID LEE
170,14010-30000-02496,Excavation/Setback/Form/Re-Bar,1/15/2016,Partial Approval,DAVID LEE
171,14010-30000-02496,Excavation/Setback/Form/Re-Bar,3/10/2016,Partial Approval,DAVID LEE
172,14010-30000-02496,Pre-Inspection,4/27/2017,Corrections Issued,DAVID KOSKI
173,14010-30000-02496,Underground Mechanical,4/27/2017,Not Ready for Inspection,DAVID KOSKI
174,14010-30000-02496,PLUMBING-Rough,10/4/2017,Not Ready for Inspection,VINCENT SCIPIONI
175,14010-30000-02496,PLUMBING-Rough,10/10/2017,Partial Approval,JOHN LUMB
176,14010-30000-02496,Shower Pan,10/10/2017,Approved,JOHN LUMB
177,14010-30000-02496,BUILDING-Rough-Frame,11/30/2017,Conditional Approval,DANIEL ORRANTE
178,14010-30000-02496,ELECTRICAL-Rough,11/30/2017,Corrections Issued,DANIEL ORRANTE
179,14010-30000-02496,Floor/Roof Diaphrgm/Shear Wall,11/30/2017,Approved,DANIEL ORRANTE
180,14010-30000-02496,Green Building Rough,11/30/2017,Approved,DANIEL ORRANTE
181,14010-30000-02496,HVAC-Rough,11/30/2017,Approved,DANIEL ORRANTE
182,14010-30000-02496,PLUMBING-Rough,11/30/2017,Approved,DANIEL ORRANTE
183,14010-30000-02496,Shower Pan,11/30/2017,Approved,DANIEL ORRANTE
184,14010-30000-02496,Verify Sprinkler Sign Off,11/30/2017,Approved,DANIEL ORRANTE
185,14010-30000-02496,ELECTRICAL-Rough,1/2/2018,Corrections Issued,RICHARD STEINBACH
186,14010-30000-02496,BUILDING-Rough-Frame,1/18/2018,Conditional Approval,DANIEL ORRANTE
187,14010-30000-02496,Rough-Elec/Plmb/HVAC,1/18/2018,Approved,DANIEL ORRANTE
188,14010-30000-02496,Insulation,4/11/2018,Approved,RYAN MCGILL
189,14010-30000-02496,Interior/Exterior Lathing,4/11/2018,Partial Approval,RYAN MCGILL
190,14010-30000-02496,Shower Pan,4/11/2018,Approved,RYAN MCGILL
191,14010-30000-02496,Drywall Nailing,4/17/2018,Approved,RYAN MCGILL
192,14010-30000-02496,Interior/Exterior Lathing,5/17/2018,Approved,RYAN MCGILL
193,14010-30000-02496,BUILDING-Rough-Frame,6/27/2019,Conditional Approval,MICHAEL TEMPLE
194,14010-30000-02496,Final,6/27/2019,Corrections Issued,MICHAEL TEMPLE
195,14010-30000-02496,Footing/Foundation/Slab,6/27/2019,Approved,MICHAEL TEMPLE
196,14010-30000-02496,Green Building Final,6/27/2019,Not Ready for Inspection,MICHAEL TEMPLE
197,14010-30000-02496,Reinforced Concrete Frame,6/27/2019,Approved,MICHAEL TEMPLE
198,14010-30000-02496,SGSOV-Seismic Gas S/O Valve,6/27/2019,SGSOV Not Ready,MICHAEL TEMPLE
199,14010-30000-02496,Smoke Detectors,6/27/2019,Approved,MICHAEL TEMPLE
200,14010-30000-02496,BUILDING-Rough-Frame,8/26/2019,Conditional Approval,DANNY TOLENTINO
201,14010-30000-02496,Final,8/26/2019,Corrections Issued,DANNY TOLENTINO
202,14010-30000-02496,Green Building Final,8/26/2019,Approved,DANNY TOLENTINO
203,14010-30000-02496,HVAC-Final,8/26/2019,Corrections Issued,DANNY TOLENTINO
204,14010-30000-02496,SGSOV-Seismic Gas S/O Valve,8/26/2019,SGSOV Approved,DANNY TOLENTINO
205,14010-30000-02496,BUILDING-Rough-Frame,3/11/2020,Approved,DANNY TOLENTINO
206,14010-30000-02496,Final,3/11/2020,OK to Issue CofO,DANNY TOLENTINO
207,19043-10000-01181,Underground Hydro,3/22/2019,Partial Inspection,VICENTE DIAZ
208,19043-10000-01181,Rough,6/7/2019,Not Ready for Inspection,JOHN BARTON
209,19043-10000-01181,Final,8/15/2019,Permit Finaled,VICENTE DIAZ
210,19016-20000-03846,BUILDING-Rough-Frame,3/5/2019,Not Ready for Inspection,VINCENT HANLEY
211,19016-20000-03846,ELECTRICAL-Rough,3/5/2019,Approved,VINCENT HANLEY
212,19016-20000-03846,Footing/Foundation/Slab,3/5/2019,Approved,VINCENT HANLEY
213,19016-20000-03846,Green Building Rough,3/5/2019,Not Ready for Inspection,VINCENT HANLEY
214,19016-20000-03846,HVAC-Rough,3/5/2019,Not Ready for Inspection,VINCENT HANLEY
215,19016-20000-03846,PLUMBING-Rough,3/5/2019,Partial Approval,VINCENT HANLEY
216,19016-20000-03846,BUILDING-Rough-Frame,3/20/2019,Corrections Issued,RYAN MCGILL
217,19016-20000-03846,HVAC-Rough,3/20/2019,Not Ready for Inspection,RYAN MCGILL
218,19016-20000-03846,Insulation,3/20/2019,Approved,RYAN MCGILL
219,19016-20000-03846,PLUMBING-Rough,3/20/2019,Approved,RYAN MCGILL
220,19016-20000-03846,Drywall Nailing,4/8/2019,Approved,PETER FOLLING
221,19016-20000-03846,Floor/Roof Diaphrgm/Shear Wall,4/8/2019,Approved,PETER FOLLING
222,19016-20000-03846,HVAC-Rough,4/12/2019,Approved,PETER FOLLING
223,19016-20000-03846,Interior/Exterior Lathing,4/12/2019,Partial Approval,PETER FOLLING
224,19016-20000-03846,Shower Pan,4/25/2019,Approved,PETER FOLLING
225,19016-20000-03846,PLUMBING-Rough,5/7/2019,Approved,PETER FOLLING
226,19016-20000-03846,Sewer,5/7/2019,Approved,PETER FOLLING
227,19016-20000-03846,BUILDING-Rough-Frame,5/30/2019,Approved,PETER FOLLING
228,19016-20000-03846,Final,5/30/2019,Not Ready for Inspection,PETER FOLLING
229,19016-20000-03846,Green Building Final,5/30/2019,Not Ready for Inspection,PETER FOLLING
230,19016-20000-03846,Green Building Rough,5/30/2019,Approved,PETER FOLLING
231,19016-20000-03846,SGSOV-Seismic Gas S/O Valve,5/30/2019,SGSOV Not Ready,PETER FOLLING
232,19016-20000-03846,Smoke Detectors,5/30/2019,Not Ready for Inspection,PETER FOLLING
233,19016-20000-03846,Final,6/3/2019,Not Ready for Inspection,PETER FOLLING
234,19016-20000-03846,Smoke Detectors,6/3/2019,Approved,PETER FOLLING
235,19016-20000-03846,Final,6/6/2019,Not Ready for Inspection,PETER FOLLING
236,19016-20000-03846,Green Building Final,6/6/2019,Approved,PETER FOLLING
237,19016-20000-03846,SGSOV-Seismic Gas S/O Valve,6/6/2019,SGSOV Approved,PETER FOLLING
238,19016-20000-03846,Final,7/30/2019,Corrections Issued,PETER FOLLING
239,19016-20000-03846,Final,8/2/2019,No Access for Inspection,RYAN MCGILL
240,19016-20000-03846,Final,8/8/2019,OK to Issue CofO,PETER FOLLING
241,18016-70000-29917,SGSOV-Seismic Gas S/O Valve,12/7/2018,SGSOV Not Ready,HAMIK HARTOUNIAN
242,18016-70000-29917,Footing/Foundation/Slab,1/9/2019,Partial Approval,OSVALDO PARAMO
243,18016-70000-29917,Rough-Elec/Plmb/HVAC,1/9/2019,Not Ready for Inspection,OSVALDO PARAMO
244,18016-70000-29917,ELECTRICAL-Rough,1/25/2019,Not Ready for Inspection,OSVALDO PARAMO
245,18016-70000-29917,PLUMBING-Rough,1/25/2019,Approved,OSVALDO PARAMO
246,18016-70000-29917,Wood Frame,1/25/2019,Corrections Issued,OSVALDO PARAMO
247,18016-70000-29917,ELECTRICAL-Rough,2/6/2019,Partial Approval,CRAIG VAUGHAN
248,18016-70000-29917,Wood Frame,2/6/2019,Approved,CRAIG VAUGHAN
249,18016-70000-29917,ELECTRICAL-Rough,2/11/2019,Approved,OSVALDO PARAMO
250,18016-70000-29917,Insulation,2/11/2019,Approved,OSVALDO PARAMO
251,18016-70000-29917,Drywall Nailing,2/19/2019,Approved,CHARLENE BUSTAMANTE
252,18016-70000-29917,BUILDING-Rough-Frame,4/29/2019,Not Ready for Inspection,RUBEN SALAS
253,18016-70000-29917,Final,4/29/2019,Not Ready for Inspection,CRAIG VAUGHAN
254,18016-70000-29917,Final,4/29/2019,Not Ready for Inspection,RUBEN SALAS
255,18016-70000-29917,SGSOV-Seismic Gas S/O Valve,4/29/2019,SGSOV Approved,CRAIG VAUGHAN
256,18016-70000-29917,Smoke Detectors,4/29/2019,Not Ready for Inspection,RUBEN SALAS
257,18016-70000-29917,BUILDING-Rough-Frame,5/22/2019,Approved,BRIAN SULLIVAN
258,18016-70000-29917,Final,5/22/2019,Not Ready for Inspection,BRIAN SULLIVAN
259,18016-70000-29917,Smoke Detectors,5/22/2019,Not Ready for Inspection,BRIAN SULLIVAN
260,18016-70000-29917,ELECTRICAL-Final,6/12/2019,Corrections Issued,CRAIG VAUGHAN
261,18016-70000-29917,Final,6/12/2019,Not Ready for Inspection,CRAIG VAUGHAN
262,18016-70000-29917,HVAC-Final,6/12/2019,Approved,CRAIG VAUGHAN
263,18016-70000-29917,PLUMBING-Final,6/12/2019,Corrections Issued,CRAIG VAUGHAN
264,18016-70000-29917,Smoke Detectors,6/12/2019,Not Ready for Inspection,CRAIG VAUGHAN
265,18016-70000-29917,Final,6/18/2019,Not Ready for Inspection,PIERRE VEGA
266,18016-70000-29917,Smoke Detectors,6/18/2019,Not Ready for Inspection,PIERRE VEGA
267,18016-70000-29917,Final,6/24/2019,Not Ready for Inspection,CRAIG VAUGHAN
268,18016-70000-29917,Smoke Detectors,6/24/2019,Approved,CRAIG VAUGHAN
269,18016-70000-29917,Final,6/27/2019,Corrections Issued,CRAIG VAUGHAN
270,18016-70000-29917,Final,7/2/2019,Partial Inspection,RUBEN SALAS
271,18016-70000-29917,Final,7/30/2019,OK to Issue CofO,CRAIG VAUGHAN
272,19016-10000-00795,Footing/Foundation/Slab,3/26/2019,Conditional Approval,HAMIK HARTOUNIAN
273,19016-10000-00795,ELECTRICAL-Rough,4/9/2019,Conditional Approval,HAMIK HARTOUNIAN
274,19016-10000-00795,HVAC-Rough,4/9/2019,Conditional Approval,HAMIK HARTOUNIAN
275,19016-10000-00795,Insulation,4/9/2019,Approved,HAMIK HARTOUNIAN
276,19016-10000-00795,PLUMBING-Rough,4/9/2019,Approved,HAMIK HARTOUNIAN
277,19016-10000-00795,Wood Frame,4/9/2019,Approved,HAMIK HARTOUNIAN
278,19016-10000-00795,Drywall Nailing,4/16/2019,Approved,HAMIK HARTOUNIAN
279,19016-10000-00795,Gas Test,4/16/2019,Approved,HAMIK HARTOUNIAN
280,19016-10000-00795,Interior/Exterior Lathing,4/16/2019,Approved,HAMIK HARTOUNIAN
281,19016-10000-00795,Special/Order Compliance,5/14/2019,Approved,HAMIK HARTOUNIAN
282,19016-10000-00795,BUILDING-Rough-Frame,6/7/2019,Approved,HAMIK HARTOUNIAN
283,19016-10000-00795,ELECTRICAL-Final,6/7/2019,Approved,HAMIK HARTOUNIAN
284,19016-10000-00795,Final,6/7/2019,OK to Issue CofO,HAMIK HARTOUNIAN
285,19016-10000-00795,HVAC-Final,6/7/2019,Approved,HAMIK HARTOUNIAN
286,19016-10000-00795,PLUMBING-Final,6/7/2019,Approved,HAMIK HARTOUNIAN
287,19016-10000-00795,SGSOV-Seismic Gas S/O Valve,6/7/2019,SGSOV Approved,HAMIK HARTOUNIAN
288,19016-10000-00795,Smoke Detectors,6/7/2019,Approved,HAMIK HARTOUNIAN
289,19014-20000-02403,Floor/Roof Diaphrgm/Shear Wall,9/24/2019,Approved,STEVEN BACK
290,19014-20000-02403,Wood Frame,9/24/2019,Not Ready for Inspection,STEVEN BACK
291,19014-20000-02403,Interior/Exterior Lathing,10/4/2019,Approved,STEVEN BACK
292,19014-20000-02403,ELECTRICAL-Rough,10/9/2019,Approved,STEVEN BACK
293,19014-20000-02403,Green Building Rough,10/9/2019,Approved,STEVEN BACK
294,19014-20000-02403,PLUMBING-Rough,10/9/2019,Approved,STEVEN BACK
295,19014-20000-02403,HVAC-Rough,10/11/2019,Corrections Issued,STEVEN BACK
296,19014-20000-02403,Insulation,10/11/2019,Approved,STEVEN BACK
297,19014-20000-02403,SGSOV-Seismic Gas S/O Valve,3/4/2020,SGSOV Not Ready,STEVEN BACK
298,19014-20000-02403,BUILDING-Rough-Frame,4/8/2020,Approved,STEVEN BACK
299,19014-20000-02403,Drywall Nailing,4/8/2020,Approved,STEVEN BACK
